Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
std::from_chars,391.706,2.16698,0.502016ms,400,240,106886,973.867,Win
strtoll/strtoull,73.9512,0.804545,2.23488ms,400,120,206686,5158.4,Loss
