Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,155.366,1.37389,25.9661ms,10000,240,1.70689e+08,61382.4,Win
std::from_chars,140.431,1.78907,12.6902ms,10000,120,1.77137e+08,67910.4,Loss
strtoll/strtoull,77.7371,2.38894,51.2809ms,10000,240,2.06141e+09,122679,Loss
