Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,207.248,1.16938,1.05805ms,1000,120,347465,4601.6,Win
std::from_chars,183.061,0.809273,1.02989ms,1000,120,213295,5209.6,Loss
