Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,864.357,2.28786,0.871936ms,800,480,195746,882.667,Win
strtoll/strtoull,303.332,1.86085,0.471808ms,800,120,262874,2515.2,Loss
