Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1554.63,1.28137,3.54473ms,31427,30,1.8307e+06,19278.6,1.58944,Win
jeaiii::to_text,1386.89,1.17384,3.97379ms,31427,30,1.93044e+06,21610.3,1.78203,Loss
std::to_chars,1102.71,1.4944,4.99531ms,31427,30,4.94925e+06,27179.6,2.24224,Loss
fmt::format_to,806.549,0.662354,6.83446ms,31427,30,1.81738e+06,37159.7,3.06636,Loss
