Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,614.837,1.17495,15.2515ms,54973,120,1.20449e+08,85269.3,4.93575,Tie
jeaiii::to_text,610.275,0.49168,15.5718ms,54973,120,2.14092e+07,85906.7,4.9744,Tie
