Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,931.598,0.537012,19.5096ms,104486,120,3.95924e+07,106963,3.25971,Win
jeaiii::to_text,833.403,1.54338,21.4538ms,104486,120,4.08638e+08,119565,3.6379,Loss
