Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1571.55,0.843793,2.23698ms,19999,120,1.25844e+06,12136.4,1.9243,Win
jeaiii::to_text,414.309,0.691005,8.30495ms,19999,120,1.21431e+07,46035.5,7.32882,Loss
