Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1204.21,1.22478,25.4347ms,176908,120,3.53336e+08,140102,2.52057,Win
jeaiii::to_text,443.491,0.240583,69.2407ms,176908,120,1.00518e+08,380421,6.84934,Loss
