Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,455.181,0.592054,0.129549ms,301,120,1676.79,631.375,6.46306,Win
jeaiii::to_text,437.933,0.725259,0.134831ms,301,120,2718.29,656.242,6.74764,Loss
