Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,392.159,0.641501,15.183ms,34528,120,3.48192e+07,83969.4,7.74326,Tie
jeaiii::to_text,391.827,0.591702,15.1453ms,34528,120,2.96734e+07,84040.6,7.74845,Tie
