Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,784.201,0.500944,237.928ms,1093998,120,5.33013e+09,1.33042e+06,3.87292,Win
jeaiii::to_text,724.174,0.279876,257.676ms,1093998,120,1.95102e+09,1.4407e+06,4.19321,Loss
