Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,446.281,0.197907,113.911ms,295958,120,1.87995e+08,632444,6.80703,Win
jeaiii::to_text,439.252,0.228469,115.899ms,295958,120,2.58624e+08,642565,6.9156,Loss
