Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,4639.64,1.25039,1.72971ms,18879,30,70631.3,3880.53,Win
jeaiii::to_text,2720.14,1.75699,1.18958ms,18880,30,405787,6619.4,Loss
