Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,2726.78,0.530762,123.231ms,1939728,30,3.88957e+08,678407,Win
jeaiii::to_text,1475.84,3.87484,227.453ms,1939728,30,7.07674e+10,1.25344e+06,Loss
