Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1618.41,0.979593,311.672ms,1048266,30,1.09844e+09,617707,Win
jeaiii::to_text,429.531,6.66271,672.918ms,1048266,30,7.21402e+11,2.32743e+06,Loss
