Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1393.91,1.71324,3.241ms,25702,30,2.72289e+06,17584.8,Win
jeaiii::to_text,513.684,2.42023,20.9409ms,25712,30,4.00431e+07,47736,Loss
