Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1225.68,2.32028,0.0445ms,257,30,647.338,200.2,Win
jeaiii::to_text,522.828,1.33926,0.092667ms,257,30,1185.26,469.333,Loss
