Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1011.92,2.20616,17.5721ms,99831,30,1.29251e+08,94084.8,Win
jeaiii::to_text,893.096,1.39251,122.282ms,99833,48,1.05777e+08,106604,Loss
