Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1224.86,0.150817,6.57729ms,46603,30,89839.3,36284.7,Win
jeaiii::to_text,1000.93,1.34397,8.12187ms,46603,30,1.06837e+07,44402.7,Loss
