Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,723.438,0.602507,124.066ms,516135,30,5.04162e+08,680397,Win
jeaiii::to_text,293.59,2.01145,307.528ms,516135,30,3.41182e+10,1.67657e+06,Loss
