Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,537.005,1.47182,0.091625ms,264,30,1432.12,469.433,Win
jeaiii::to_text,360.091,1.38287,3.88296ms,264,30,2811.65,700.067,Loss
