Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,478.615,3.9922,23.6281ms,26464,30,1.32944e+08,52730.4,Win
jeaiii::to_text,355.102,1.39595,12.9215ms,26477,30,2.956e+07,71108.3,Loss
