Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1295.34,5.1579,1.06008ms,2575,30,286848,1895.8,Win
jeaiii::to_text,476.902,1.80864,0.952292ms,2574,30,260006,5147.3,Loss
