Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1223.61,1.53903,0.100625ms,567,30,1386.55,441.733,Win
jeaiii::to_text,1134.57,2.43455,0.101917ms,567,30,4035.56,476.4,Loss
