Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,59.3168,0.577217,21.9615ms,10000,30,2.58371e+07,160776,Win
std::from_chars,55.1886,1.43622,30.3575ms,10000,30,1.84783e+08,172803,Loss
strtoll/strtoull,42.0167,0.135107,41.5949ms,10000,30,2.82119e+06,226975,Loss
