Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::from_chars,216.89,0.555311,0.821452ms,1000,120,71544.4,4397.04,13.9411,Win
std::from_chars,202.119,0.676105,0.852215ms,1000,120,122122,4718.38,14.9655,Loss
strtoll/strtoull,108.484,1.16527,1.58675ms,1000,120,1.25923e+06,8790.89,27.9531,Loss
