Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1892.62,2.25531,0.922112ms,9485,120,1.39445e+06,4779.76,1.59535,Win
jeaiii::to_text,1695.81,1.81554,1.0209ms,9485,120,1.12558e+06,5334.48,1.77945,Loss
