Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1372.46,0.487727,12.7062ms,99818,120,1.37327e+07,69360.1,2.21229,Win
jeaiii::to_text,1322.12,0.557203,13.082ms,99818,120,1.93145e+07,72000.9,2.29495,Loss
