Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2000.14,0.681929,1.06103ms,4831,240,59224.1,2303.59,1.49737,Win
jeaiii::to_text,1864.66,1.40976,0.458993ms,4830,120,145563,2470.53,1.61528,Loss
