Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2206.87,1.29226,76.9836ms,974115,120,3.551e+09,420952,1.37549,Win
jeaiii::to_text,2032.84,1.98523,80.7263ms,974115,120,9.87676e+09,456989,1.49328,Loss
