Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2145.21,0.914372,2.5849ms,31448,120,1.96106e+06,13980.8,1.41087,Win
jeaiii::to_text,1104.3,1.08508,4.96899ms,31448,120,1.04214e+07,27158.9,2.74515,Loss
