Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,906.706,0.93949,2.40538ms,5160,240,624162,5428.13,3.33035,Win
jeaiii::to_text,830.827,0.368451,1.08208ms,5160,120,57159.2,5923.42,3.64384,Loss
