Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,3872.83,1.84444,0.112006ms,1888,120,8829.01,465.05,0.750929,Win
jeaiii::to_text,3314.94,1.53061,0.115466ms,1888,120,8298.77,543.317,0.885181,Loss
