Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::from_chars,338.16,1.13486,40.2404ms,80000,30,1.96671e+08,225615,6.89398,Win
std::from_chars,261.222,0.329966,52.6693ms,80000,30,2.78625e+07,292066,8.92554,Loss
strtoll/strtoull,125.672,0.149096,109.699ms,80000,30,2.45786e+07,607090,18.5553,Loss
