Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,477.379,0.542951,19.8342ms,54999,120,4.27071e+07,109875,Win
jeaiii::to_text,387.907,2.01606,23.3652ms,54999,120,8.91781e+08,135218,Loss
