Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
jeaiii::to_text,344.822,0.63088,15.1166ms,30004,120,3.28895e+07,82983.3,Win
vn::to_chars,301.572,1.29264,40.909ms,30005,240,3.6106e+08,94886.6,Loss
