Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,561.824,0.592855,20.0221ms,64595,120,5.07093e+07,109649,Win
jeaiii::to_text,515.419,0.787129,21.5525ms,64595,120,1.06209e+08,119521,Loss
