Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,358.117,0.496187,1.45733ms,2963,120,183999,7891.73,Win
jeaiii::to_text,319.101,1.70628,1.62888ms,2963,120,2.74042e+06,8856.62,Loss
