Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,732.819,1.04581,2.51629ms,10463,120,2.43338e+06,13616.3,Win
jeaiii::to_text,683.546,0.336728,2.69033ms,10463,120,289948,14597.9,Loss
