Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,485.215,0.383814,79.4285ms,225367,120,3.46846e+08,442952,Win
jeaiii::to_text,190.627,1.03245,1404.64ms,225340,480,6.50267e+10,1.12734e+06,Loss
