Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,654.75,0.518384,2.89983ms,10924,120,816474,15912.1,Win
jeaiii::to_text,517.6,2.41289,3.567ms,10924,120,2.8306e+07,20128.5,Loss
