Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,420.651,0.483352,24.2011ms,59633,120,5.12439e+07,135197,Win
jeaiii::to_text,370.839,1.78349,26.7733ms,59633,120,8.97694e+08,153357,Loss
