Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,426.887,0.592361,15.9025ms,39416,120,3.26496e+07,88056.6,Win
jeaiii::to_text,412.295,0.837761,16.2552ms,39416,120,7.00094e+07,91173.3,Loss
