Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,743.404,0.591943,0.376292ms,1140,120,8995.42,1462.65,Win
jeaiii::to_text,611.63,1.32053,0.326958ms,1140,120,66135.4,1777.78,Loss
