Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
jeaiii::to_text,278.48,0.644608,22.4426ms,34510,120,6.96448e+07,118184,Win
vn::to_chars,267.545,1.12937,21.6328ms,34510,120,2.31616e+08,123014,Loss
