Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1462.73,0.751081,5.69821ms,17684,240,1.79996e+06,11530.2,Win
jeaiii::to_text,362.999,0.528519,9.46412ms,17685,120,7.23635e+06,46463.2,Loss
