Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,296.785,1.12339,2.01837ms,3452,120,1.86405e+06,11094.5,Tie
jeaiii::to_text,292.493,0.570633,2.06567ms,3452,120,495182,11257.3,Tie
