Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,725.836,0.124858,2.52042ms,10510,120,35676.5,13809.7,Win
jeaiii::to_text,653.888,0.462557,2.85062ms,10510,120,603324,15329.2,Loss
