Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,348.182,0.835617,1.54658ms,2999,120,565555,8215.6,Win
jeaiii::to_text,293.375,1.68442,1.83288ms,2999,120,3.23687e+06,9750.39,Loss
