Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,467.285,1.31464,2.00608ms,5510,120,2.62339e+06,11246.9,Win
jeaiii::to_text,443.426,0.810092,2.15738ms,5510,120,1.1062e+06,11852,Loss
