Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,563.214,0.550081,1.99054ms,6446,120,432619,10915.3,Win
jeaiii::to_text,326.031,1.8552,3.00192ms,6446,120,1.46847e+07,18856,Loss
