Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::from_chars,230.256,0.955924,18.4655ms,10000,30,4.70268e+06,41418,13.1868,Win
std::from_chars,201.552,1.32382,9.09632ms,10000,30,1.17707e+07,47316.4,15.0661,Loss
strtoll/strtoull,117.92,1.03826,15.3452ms,10000,30,2.11521e+07,80874.4,25.7615,Loss
