Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::from_chars,888.44,1.83306,372.443ms,800000,30,7.43361e+09,858741,3.41747,Win
std::from_chars,561.285,2.40383,246.439ms,800000,30,3.20289e+10,1.35927e+06,5.4112,Loss
strtoll/strtoull,323.553,0.259578,427.16ms,800000,30,1.12394e+09,2.358e+06,9.39123,Loss
