Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::from_chars,147.86,0.504745,117.028ms,100000,30,3.17953e+08,644985,20.5486,Win
std::from_chars,124.48,0.904108,138.422ms,100000,30,1.43935e+09,766129,24.3856,Loss
strtoll/strtoull,85.7045,0.252775,200.891ms,100000,30,2.37346e+08,1.11275e+06,35.4549,Loss
