Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1305.06,1.19842,3.40779ms,25703,120,6.08034e+06,18783,Win
jeaiii::to_text,525.397,1.08934,8.51321ms,25703,120,3.09975e+07,46656.2,Loss
