Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,4518.17,1.03232,7.23242ms,188801,120,2.03094e+07,39851.4,Win
jeaiii::to_text,2751.28,0.62688,11.9895ms,188801,120,2.01971e+07,65444,Loss
