Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,2043.32,0.840351,0.211ms,1937,120,6927.61,904.15,Win
jeaiii::to_text,1781.42,1.07466,0.203417ms,1937,120,14905.5,1037.08,Loss
