Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,559.932,1.69938,806.447ms,314442,300,2.48493e+10,535557,Tie
jeaiii::to_text,558.244,1.48391,777.057ms,314442,300,1.90621e+10,537176,Tie
