Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1196.56,1.17806,0.044958ms,214,120,488.072,171.192,Win
jeaiii::to_text,455.237,1.28456,0.098042ms,214,120,4009.16,449.967,Loss
