Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1023.54,0.306295,168.33ms,998277,120,9.73993e+08,930139,Win
jeaiii::to_text,518.942,1.61268,820.993ms,998254,240,2.10063e+11,1.83452e+06,Loss
