Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,2486.53,1.96515,342.288ms,1887968,240,4.85965e+10,724104,Win
jeaiii::to_text,566.828,1.99969,1207.68ms,1887968,240,9.68333e+11,3.17646e+06,Loss
