Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1187.15,0.15329,1.50117ms,9979,120,18121.4,8016.65,Win
jeaiii::to_text,953.886,1.23123,1.79537ms,9979,120,1.81077e+06,9977.02,Loss
