Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1146.34,0.321712,0.714375ms,4662,120,18686.2,3878.84,Win
jeaiii::to_text,990.545,2.33158,0.823042ms,4662,120,1.31451e+06,4488.92,Loss
